id,QID,tagSlug
5989,2009,sliding-window
5990,2010,database
5991,2011,array
5992,2011,string
5993,2011,simulation
5994,2012,array
5995,2013,array
5996,2013,hash-table
5997,2013,design
5998,2013,counting
5999,2014,string
6000,2014,backtracking
6001,2014,greedy
6002,2014,counting
6003,2014,enumeration
6004,2015,array
6005,2015,greedy
6006,2015,sorting
6007,2015,heap-priority-queue
6008,2016,array
6009,2017,array
6010,2017,matrix
6011,2017,prefix-sum
6012,2018,array
6013,2018,matrix
6014,2018,enumeration
6015,2019,array
6016,2019,math
6017,2019,string
6018,2019,dynamic-programming
6019,2019,stack
6020,2019,memoization
6021,2020,database
6022,2021,array
6023,2021,prefix-sum
6024,2021,ordered-set
6025,2022,array
6026,2022,matrix
6027,2022,simulation
6028,2023,array
6029,2023,hash-table
6030,2023,string
6031,2023,counting
6032,2024,string
6033,2024,binary-search
6034,2024,sliding-window
6035,2024,prefix-sum
6036,2025,array
6037,2025,hash-table
6038,2025,counting
6039,2025,enumeration
6040,2025,prefix-sum
6041,2026,database
6042,2027,string
6043,2027,greedy
6044,2028,array
6045,2028,math
6046,2028,simulation
6047,2029,array
6048,2029,math
6049,2029,greedy
6050,2029,counting
6051,2029,game-theory
6052,2030,string
6053,2030,stack
6054,2030,greedy
6055,2030,monotonic-stack
6056,2031,array
6057,2031,binary-search
6058,2031,divide-and-conquer
6059,2031,binary-indexed-tree
6060,2031,segment-tree
6061,2031,merge-sort
6062,2031,ordered-set
6063,2032,array
6064,2032,hash-table
6065,2032,bit-manipulation
6066,2033,array
6067,2033,math
6068,2033,sorting
6069,2033,matrix
6070,2034,hash-table
6071,2034,design
6072,2034,heap-priority-queue
6073,2034,data-stream
6074,2034,ordered-set
6075,2035,array
6076,2035,two-pointers
6077,2035,binary-search
6078,2035,dynamic-programming
6079,2035,bit-manipulation
6080,2035,ordered-set
6081,2035,bitmask
6082,2036,array
6083,2036,dynamic-programming
6084,2037,array
6085,2037,greedy
6086,2037,sorting
6087,2038,math
6088,2038,string
6089,2038,greedy
6090,2038,game-theory
6091,2039,array
6092,2039,breadth-first-search
6093,2039,graph
6094,2040,array
6095,2040,binary-search
6096,2041,database
6097,2042,string
6098,2043,array
6099,2043,hash-table
6100,2043,design
6101,2043,simulation
6102,2044,array
6103,2044,backtracking
6104,2044,bit-manipulation
6105,2045,breadth-first-search
6106,2045,graph
6107,2045,shortest-path
6108,2046,linked-list
6109,2046,two-pointers
6110,2046,sorting
6111,2047,string
6112,2048,math
6113,2048,backtracking
6114,2048,enumeration
6115,2049,array
6116,2049,tree
6117,2049,depth-first-search
6118,2049,binary-tree
6119,2050,array
6120,2050,dynamic-programming
6121,2050,graph
6122,2050,topological-sort
6123,2051,database
6124,2052,array
6125,2052,dynamic-programming
6126,2053,array
6127,2053,hash-table
6128,2053,string
6129,2053,counting
6130,2054,array
6131,2054,binary-search
6132,2054,dynamic-programming
6133,2054,sorting
6134,2054,heap-priority-queue
6135,2055,array
6136,2055,string
6137,2055,binary-search
6138,2055,prefix-sum
6139,2056,array
6140,2056,string
6141,2056,backtracking
6142,2056,simulation
6143,2057,array
6144,2058,linked-list
6145,2059,array
6146,2059,breadth-first-search
6147,2060,string
6148,2060,dynamic-programming
6149,2061,array
6150,2061,matrix
6151,2061,simulation
6152,2062,hash-table
6153,2062,string
6154,2063,math
6155,2063,string
6156,2063,dynamic-programming
6157,2063,combinatorics
6158,2064,array
6159,2064,binary-search
6160,2065,array
6161,2065,backtracking
6162,2065,graph
6163,2066,database
6164,2067,string
6165,2067,counting
6166,2067,prefix-sum
6167,2068,hash-table
6168,2068,string
6169,2068,counting
6170,2069,design
6171,2069,simulation
6172,2070,array
6173,2070,binary-search
6174,2070,sorting
6175,2071,array
6176,2071,binary-search
6177,2071,greedy
6178,2071,queue
6179,2071,sorting
6180,2071,monotonic-queue
6181,2072,database
6182,2073,array
6183,2073,queue
6184,2073,simulation
6185,2074,linked-list
6186,2075,string
6187,2075,simulation
6188,2076,union-find
6189,2076,graph
6190,2077,graph
6191,2078,array
6192,2078,greedy
6193,2079,array
6194,2079,simulation
6195,2080,array
6196,2080,hash-table
6197,2080,binary-search
6198,2080,design
6199,2080,segment-tree
6200,2081,math
6201,2081,enumeration
6202,2082,database
6203,2083,hash-table
6204,2083,math
6205,2083,string
6206,2083,counting
6207,2083,prefix-sum
6208,2084,database
6209,2085,array
6210,2085,hash-table
6211,2085,string
6212,2085,counting
6213,2086,string
6214,2086,dynamic-programming
6215,2086,greedy
6216,2087,array
6217,2087,greedy
6218,2088,array
6219,2088,dynamic-programming
6220,2088,matrix
6221,2089,array
6222,2089,binary-search
6223,2089,sorting
6224,2090,array
6225,2090,sliding-window
6226,2091,array
6227,2091,greedy
6228,2092,depth-first-search
6229,2092,breadth-first-search
6230,2092,union-find
6231,2092,graph
6232,2092,sorting
6233,2093,graph
6234,2093,heap-priority-queue
6235,2093,shortest-path
6236,2094,array
6237,2094,hash-table
6238,2094,sorting
6239,2094,enumeration
6240,2095,linked-list
6241,2095,two-pointers
6242,2096,string
6243,2096,tree
6244,2096,depth-first-search
6245,2096,binary-tree
6246,2097,depth-first-search
6247,2097,graph
6248,2097,eulerian-circuit
6249,2098,array
6250,2098,greedy
6251,2098,sorting
6252,2099,array
6253,2099,hash-table
6254,2099,sorting
6255,2099,heap-priority-queue
6256,2100,array
6257,2100,dynamic-programming
6258,2100,prefix-sum
6259,2101,array
6260,2101,math
6261,2101,depth-first-search
6262,2101,breadth-first-search
6263,2101,graph
6264,2101,geometry
6265,2102,design
6266,2102,heap-priority-queue
6267,2102,data-stream
6268,2102,ordered-set
6269,2103,hash-table
6270,2103,string
6271,2104,array
6272,2104,stack
6273,2104,monotonic-stack
6274,2105,array
6275,2105,two-pointers
6276,2105,simulation
6277,2106,array
6278,2106,binary-search
6279,2106,sliding-window
6280,2106,prefix-sum
6281,2107,array
6282,2107,hash-table
6283,2107,sliding-window
6284,2108,array
6285,2108,two-pointers
6286,2108,string
6287,2109,array
6288,2109,two-pointers
6289,2109,string
6290,2109,simulation
6291,2110,array
6292,2110,math
6293,2110,dynamic-programming
6294,2111,array
6295,2111,binary-search
6296,2112,database
6297,2113,array
6298,2114,array
6299,2114,string
6300,2115,array
6301,2115,hash-table
6302,2115,string
6303,2115,graph
6304,2115,topological-sort
6305,2116,string
6306,2116,stack
6307,2116,greedy
6308,2117,math
6309,2118,database
6310,2119,math
6311,2120,string
6312,2120,simulation
6313,2121,array
6314,2121,hash-table
6315,2121,prefix-sum
6316,2122,array
6317,2122,hash-table
6318,2122,sorting
6319,2122,enumeration
6320,2123,array
6321,2123,graph
6322,2123,matrix
6323,2124,string
6324,2125,array
6325,2125,math
6326,2125,string
6327,2125,matrix
6328,2126,array
6329,2126,greedy
6330,2126,sorting
6331,2127,depth-first-search
6332,2127,graph
6333,2127,topological-sort
6334,2128,array
6335,2128,math
6336,2128,bit-manipulation
6337,2128,matrix
6338,2129,string
6339,2130,linked-list
6340,2130,two-pointers
6341,2130,stack
6342,2131,array
6343,2131,hash-table
6344,2131,string
6345,2131,greedy
6346,2131,counting
6347,2132,array
6348,2132,greedy
6349,2132,matrix
6350,2132,prefix-sum
6351,2133,array
6352,2133,hash-table
6353,2133,matrix
6354,2134,array
6355,2134,sliding-window
6356,2135,array
6357,2135,hash-table
6358,2135,string
6359,2135,bit-manipulation
6360,2135,sorting
6361,2136,array
6362,2136,greedy
6363,2136,sorting
6364,2137,array
6365,2137,binary-search
6366,2138,string
6367,2138,simulation
6368,2139,math
6369,2139,greedy
6370,2140,array
6371,2140,dynamic-programming
6372,2141,array
6373,2141,binary-search
6374,2141,greedy
6375,2141,sorting
6376,2142,database
6377,2143,array
6378,2143,dynamic-programming
6379,2144,array
6380,2144,greedy
6381,2144,sorting
6382,2145,array
6383,2145,prefix-sum
6384,2146,array
6385,2146,breadth-first-search
6386,2146,sorting
6387,2146,heap-priority-queue
6388,2146,matrix
6389,2147,math
6390,2147,string
6391,2147,dynamic-programming
6392,2148,array
6393,2148,sorting
6394,2149,array
6395,2149,two-pointers
6396,2149,simulation
6397,2150,array
6398,2150,hash-table
6399,2150,counting
6400,2151,array
6401,2151,backtracking
6402,2151,bit-manipulation
6403,2151,enumeration
6404,2152,array
6405,2152,hash-table
6406,2152,math
6407,2152,dynamic-programming
6408,2152,backtracking
6409,2152,bit-manipulation
6410,2152,geometry
6411,2152,bitmask
6412,2153,database
6413,2154,array
6414,2154,hash-table
6415,2154,sorting
6416,2154,simulation
6417,2155,array
6418,2156,string
6419,2156,sliding-window
6420,2156,rolling-hash
6421,2156,hash-function
6422,2157,string
6423,2157,bit-manipulation
6424,2157,union-find
6425,2158,array
6426,2158,segment-tree
6427,2158,ordered-set
6428,2159,database
6429,2160,math
6430,2160,greedy
6431,2160,sorting
6432,2161,array
6433,2161,two-pointers
6434,2161,simulation
6435,2162,math
6436,2162,enumeration
6437,2163,array
6438,2163,dynamic-programming
6439,2163,heap-priority-queue
6440,2164,array
6441,2164,sorting
6442,2165,math
6443,2165,sorting
6444,2166,array
6445,2166,hash-table
6446,2166,string
6447,2166,design
6448,2167,string
6449,2167,dynamic-programming
6450,2168,hash-table
6451,2168,string
6452,2168,rolling-hash
6453,2168,counting
6454,2168,hash-function
6455,2169,math
6456,2169,simulation
6457,2170,array
6458,2170,hash-table
6459,2170,greedy
6460,2170,counting
6461,2171,array
6462,2171,greedy
6463,2171,sorting
6464,2171,enumeration
6465,2171,prefix-sum
6466,2172,array
6467,2172,dynamic-programming
6468,2172,bit-manipulation
6469,2172,bitmask
6470,2173,database
6471,2174,array
6472,2174,bit-manipulation
6473,2174,breadth-first-search
6474,2174,matrix
6475,2175,database
6476,2176,array
6477,2177,math
6478,2177,simulation
6479,2178,math
6480,2178,backtracking
6481,2178,greedy
6482,2179,array
6483,2179,binary-search
6484,2179,divide-and-conquer
6485,2179,binary-indexed-tree
6486,2179,segment-tree
6487,2179,merge-sort
6488,2179,ordered-set
6489,2180,math
6490,2180,simulation
6491,2181,linked-list
6492,2181,simulation
6493,2182,string
6494,2182,greedy
6495,2182,heap-priority-queue
6496,2182,counting
6497,2183,array
6498,2183,math
6499,2183,number-theory
6500,2184,array
6501,2184,dynamic-programming
6502,2184,bit-manipulation
6503,2184,bitmask
6504,2185,array
6505,2185,string
6506,2185,string-matching
6507,2186,hash-table
6508,2186,string
6509,2186,counting
6510,2187,array
6511,2187,binary-search
6512,2188,array
6513,2188,dynamic-programming
6514,2189,math
6515,2189,dynamic-programming
6516,2190,array
6517,2190,hash-table
6518,2190,counting
6519,2191,array
6520,2191,sorting
6521,2192,depth-first-search
6522,2192,breadth-first-search
6523,2192,graph
6524,2192,topological-sort
6525,2193,two-pointers
6526,2193,string
6527,2193,greedy
6528,2193,binary-indexed-tree
6529,2194,string
6530,2195,array
6531,2195,math
6532,2195,greedy
6533,2195,sorting
6534,2196,array
6535,2196,hash-table
6536,2196,tree
6537,2196,depth-first-search
6538,2196,breadth-first-search
6539,2196,binary-tree
6540,2197,array
6541,2197,math
6542,2197,stack
6543,2197,number-theory
6544,2198,math
6545,2199,database
6546,2200,array
6547,2200,two-pointers
6548,2201,array
6549,2201,hash-table
6550,2201,simulation
6551,2202,array
6552,2202,greedy
6553,2203,graph
6554,2203,shortest-path
6555,2204,depth-first-search
6556,2204,breadth-first-search
6557,2204,union-find
6558,2204,graph
6559,2205,database
6560,2206,array
6561,2206,hash-table
6562,2206,bit-manipulation
6563,2206,counting
6564,2207,string
6565,2207,greedy
6566,2207,prefix-sum
6567,2208,array
6568,2208,greedy
6569,2208,heap-priority-queue
6570,2209,string
6571,2209,dynamic-programming
6572,2209,prefix-sum
6573,2210,array
6574,2211,string
6575,2211,stack
6576,2211,simulation
6577,2212,array
6578,2212,backtracking
6579,2212,bit-manipulation
6580,2212,enumeration
6581,2213,array
6582,2213,string
6583,2213,segment-tree
6584,2213,ordered-set
6585,2214,array
6586,2214,greedy
6587,2215,array
6588,2215,hash-table
6589,2216,array
6590,2216,stack
6591,2216,greedy
6592,2217,array
6593,2217,math
6594,2218,array
6595,2218,dynamic-programming
6596,2218,prefix-sum
6597,2219,array
6598,2219,prefix-sum
6599,2220,bit-manipulation
6600,2221,array
6601,2221,math
6602,2221,simulation
6603,2221,combinatorics
6604,2222,string
6605,2222,dynamic-programming
6606,2222,prefix-sum
6607,2223,string
6608,2223,binary-search
6609,2223,rolling-hash
6610,2223,suffix-array
6611,2223,string-matching
6612,2223,hash-function
6613,2224,string
6614,2224,greedy
6615,2225,array
6616,2225,hash-table
6617,2225,sorting
6618,2225,counting
6619,2226,array
6620,2226,binary-search
6621,2227,array
6622,2227,hash-table
6623,2227,string
6624,2227,design
6625,2227,trie
6626,2228,database
6627,2229,array
6628,2229,hash-table
6629,2229,sorting
6630,2230,database
6631,2231,sorting
6632,2231,heap-priority-queue
6633,2232,string
6634,2232,enumeration
6635,2233,array
6636,2233,greedy
6637,2233,heap-priority-queue
6638,2234,array
6639,2234,two-pointers
6640,2234,binary-search
6641,2234,greedy
6642,2234,sorting
6643,2235,math
6644,2236,tree
6645,2236,binary-tree
6646,2237,array
6647,2237,prefix-sum
6648,2238,database
6649,2239,array
6650,2240,math
6651,2240,enumeration
6652,2241,array
6653,2241,greedy
6654,2241,design
6655,2242,array
6656,2242,graph
6657,2242,sorting
6658,2242,enumeration
6659,2243,string
6660,2243,simulation
6661,2244,array
6662,2244,hash-table
6663,2244,greedy
6664,2244,counting
6665,2245,array
6666,2245,matrix
6667,2245,prefix-sum
6668,2246,array
6669,2246,string
6670,2246,tree
6671,2246,depth-first-search
6672,2246,graph
6673,2246,topological-sort
6674,2247,dynamic-programming
6675,2247,bit-manipulation
6676,2247,graph
6677,2247,bitmask
6678,2248,array
6679,2248,hash-table
6680,2248,sorting
6681,2248,counting
6682,2249,array
6683,2249,hash-table
6684,2249,math
6685,2249,geometry
6686,2249,enumeration
6687,2250,array
6688,2250,binary-search
6689,2250,binary-indexed-tree
6690,2250,sorting
6691,2251,array
6692,2251,hash-table
6693,2251,binary-search
6694,2251,sorting
6695,2251,prefix-sum
6696,2251,ordered-set
6697,2252,database
6698,2253,database
6699,2254,hash-table
6700,2254,stack
6701,2254,design
6702,2254,ordered-set
6703,2255,array
6704,2255,string
6705,2256,array
6706,2256,prefix-sum
6707,2257,array
6708,2257,matrix
6709,2257,simulation
6710,2258,array
6711,2258,binary-search
6712,2258,breadth-first-search
6713,2258,matrix
6714,2259,string
6715,2259,greedy
6716,2259,enumeration
6717,2260,array
6718,2260,hash-table
6719,2260,sliding-window
6720,2261,array
6721,2261,hash-table
6722,2261,trie
6723,2261,rolling-hash
6724,2261,hash-function
6725,2261,enumeration
6726,2262,hash-table
6727,2262,string
6728,2262,dynamic-programming
6729,2263,dynamic-programming
6730,2263,greedy
6731,2264,string
6732,2265,tree
6733,2265,depth-first-search
6734,2265,binary-tree
6735,2266,hash-table
6736,2266,math
6737,2266,string
6738,2266,dynamic-programming
6739,2267,array
6740,2267,dynamic-programming
6741,2267,matrix
6742,2268,hash-table
6743,2268,string
6744,2268,greedy
6745,2268,sorting
6746,2268,counting
6747,2269,math
6748,2269,string
6749,2269,sliding-window
6750,2270,array
6751,2270,prefix-sum
6752,2271,array
6753,2271,binary-search
6754,2271,greedy
6755,2271,sorting
6756,2271,prefix-sum
6757,2272,array
6758,2272,dynamic-programming
6759,2273,array
6760,2273,hash-table
6761,2273,string
6762,2273,sorting
6763,2274,array
6764,2274,sorting
6765,2275,array
6766,2275,hash-table
6767,2275,bit-manipulation
6768,2275,counting
6769,2276,design
6770,2276,segment-tree
6771,2276,ordered-set
6772,2277,array
6773,2277,tree
6774,2277,depth-first-search
6775,2277,breadth-first-search
6776,2278,string
6777,2279,array
6778,2279,greedy
6779,2279,sorting
6780,2280,array
6781,2280,math
6782,2280,geometry
6783,2280,sorting
6784,2280,number-theory
6785,2281,array
6786,2281,stack
6787,2281,monotonic-stack
6788,2281,prefix-sum
6789,2282,array
6790,2282,stack
6791,2282,matrix
6792,2282,monotonic-stack
6793,2283,hash-table
6794,2283,string
6795,2283,counting
6796,2284,array
6797,2284,hash-table
6798,2284,string
6799,2284,counting
6800,2285,greedy
6801,2285,graph
6802,2285,sorting
6803,2285,heap-priority-queue
6804,2286,binary-search
6805,2286,design
6806,2286,binary-indexed-tree
6807,2286,segment-tree
6808,2287,hash-table
6809,2287,string
6810,2287,counting
6811,2288,string
6812,2289,array
6813,2289,linked-list
6814,2289,stack
6815,2289,monotonic-stack
6816,2290,array
6817,2290,breadth-first-search
6818,2290,graph
6819,2290,heap-priority-queue
6820,2290,matrix
6821,2290,shortest-path
6822,2291,array
6823,2291,dynamic-programming
6824,2292,database
6825,2293,array
6826,2293,simulation
6827,2294,array
6828,2294,greedy
6829,2294,sorting
6830,2295,array
6831,2295,hash-table
6832,2295,simulation
6833,2296,linked-list
6834,2296,string
6835,2296,stack
6836,2296,design
6837,2296,simulation
6838,2296,doubly-linked-list
6839,2297,array
6840,2297,dynamic-programming
6841,2297,stack
6842,2297,graph
6843,2297,monotonic-stack
6844,2297,shortest-path
6845,2298,database
6846,2299,string
6847,2300,array
6848,2300,two-pointers
6849,2300,binary-search
6850,2300,sorting
6851,2301,array
6852,2301,hash-table
6853,2301,string
6854,2301,string-matching
6855,2302,array
6856,2302,binary-search
6857,2302,sliding-window
6858,2302,prefix-sum
6859,2303,array
6860,2303,simulation
6861,2304,array
6862,2304,dynamic-programming
6863,2304,matrix
