QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
2014,Longest Subsequence Repeated k Times,longest-subsequence-repeated-k-times,Hard,55.32194480946123,False,"string,backtracking,greedy,counting,enumeration",algorithms
2015,Average Height of Buildings in Each Segment,average-height-of-buildings-in-each-segment,Medium,59.21413341455985,True,"array,greedy,sorting,heap-priority-queue",algorithms
2016,Maximum Difference Between Increasing Elements,maximum-difference-between-increasing-elements,Easy,56.09229203977672,False,array,algorithms
2017,Grid Game,grid-game,Medium,45.45330739299611,False,"array,matrix,prefix-sum",algorithms
2018,Check if Word Can Be Placed In Crossword,check-if-word-can-be-placed-in-crossword,Medium,49.286539717630504,False,"array,matrix,enumeration",algorithms
2019,The Score of Students Solving Math Expression,the-score-of-students-solving-math-expression,Hard,33.56147992150481,False,"array,math,string,dynamic-programming,stack,memoization",algorithms
2020,Number of Accounts That Did Not Stream,number-of-accounts-that-did-not-stream,Medium,71.4753864785923,True,database,database
2021,Brightest Position on Street,brightest-position-on-street,Medium,62.067822821164256,True,"array,prefix-sum,ordered-set",algorithms
2022,Convert 1D Array Into 2D Array,convert-1d-array-into-2d-array,Easy,61.21216265499635,False,"array,matrix,simulation",algorithms
2023,Number of Pairs of Strings With Concatenation Equal to Target,number-of-pairs-of-strings-with-concatenation-equal-to-target,Medium,74.62004518381598,False,"array,hash-table,string,counting",algorithms
2024,Maximize the Confusion of an Exam,maximize-the-confusion-of-an-exam,Medium,67.09466740685106,False,"string,binary-search,sliding-window,prefix-sum",algorithms
2025,Maximum Number of Ways to Partition an Array,maximum-number-of-ways-to-partition-an-array,Hard,33.90096523581575,False,"array,hash-table,counting,enumeration,prefix-sum",algorithms
2026,Low-Quality Problems,low-quality-problems,Easy,84.24662479243375,True,database,database
2027,Minimum Moves to Convert String,minimum-moves-to-convert-string,Easy,54.43652101591018,False,"string,greedy",algorithms
2028,Find Missing Observations,find-missing-observations,Medium,46.43383708072245,False,"array,math,simulation",algorithms
2029,Stone Game IX,stone-game-ix,Medium,28.127754080445587,False,"array,math,greedy,counting,game-theory",algorithms
2030,Smallest K-Length Subsequence With Occurrences of a Letter,smallest-k-length-subsequence-with-occurrences-of-a-letter,Hard,38.990039379198514,False,"string,stack,greedy,monotonic-stack",algorithms
2031,Count Subarrays With More Ones Than Zeros,count-subarrays-with-more-ones-than-zeros,Medium,52.37204329814246,True,"array,binary-search,divide-and-conquer,binary-indexed-tree,segment-tree,merge-sort,ordered-set",algorithms
2032,Two Out of Three,two-out-of-three,Easy,74.91715581492666,False,"array,hash-table,bit-manipulation",algorithms
2033,Minimum Operations to Make a Uni-Value Grid,minimum-operations-to-make-a-uni-value-grid,Medium,53.138341785587926,False,"array,math,sorting,matrix",algorithms
2034,Stock Price Fluctuation ,stock-price-fluctuation,Medium,48.5739796867443,False,"hash-table,design,heap-priority-queue,data-stream,ordered-set",algorithms
2035,Partition Array Into Two Arrays to Minimize Sum Difference,partition-array-into-two-arrays-to-minimize-sum-difference,Hard,20.16301690857904,False,"array,two-pointers,binary-search,dynamic-programming,bit-manipulation,ordered-set,bitmask",algorithms
2036,Maximum Alternating Subarray Sum,maximum-alternating-subarray-sum,Medium,40.293501048218026,True,"array,dynamic-programming",algorithms
2037,Minimum Number of Moves to Seat Everyone,minimum-number-of-moves-to-seat-everyone,Easy,81.97862830845591,False,"array,greedy,sorting",algorithms
2038,Remove Colored Pieces if Both Neighbors are the Same Color,remove-colored-pieces-if-both-neighbors-are-the-same-color,Medium,62.792438037881084,False,"math,string,greedy,game-theory",algorithms
2039,The Time When the Network Becomes Idle,the-time-when-the-network-becomes-idle,Medium,51.720805768230136,False,"array,breadth-first-search,graph",algorithms
2040,Kth Smallest Product of Two Sorted Arrays,kth-smallest-product-of-two-sorted-arrays,Hard,28.810794012534313,False,"array,binary-search",algorithms
2041,Accepted Candidates From the Interviews,accepted-candidates-from-the-interviews,Medium,78.04521060335013,True,database,database
2042,Check if Numbers Are Ascending in a Sentence,check-if-numbers-are-ascending-in-a-sentence,Easy,69.2697089257798,False,string,algorithms
2043,Simple Bank System,simple-bank-system,Medium,64.26987806107024,False,"array,hash-table,design,simulation",algorithms
2044,Count Number of Maximum Bitwise-OR Subsets,count-number-of-maximum-bitwise-or-subsets,Medium,77.18082689686506,False,"array,backtracking,bit-manipulation",algorithms
2045,Second Minimum Time to Reach Destination,second-minimum-time-to-reach-destination,Hard,40.37687522868643,False,"breadth-first-search,graph,shortest-path",algorithms
2046,Sort Linked List Already Sorted Using Absolute Values,sort-linked-list-already-sorted-using-absolute-values,Medium,67.12524117104269,True,"linked-list,two-pointers,sorting",algorithms
2047,Number of Valid Words in a Sentence,number-of-valid-words-in-a-sentence,Easy,28.978359028597,False,string,algorithms
2048,Next Greater Numerically Balanced Number,next-greater-numerically-balanced-number,Medium,48.22933002662387,False,"math,backtracking,enumeration",algorithms
2049,Count Nodes With the Highest Score,count-nodes-with-the-highest-score,Medium,49.313977338351556,False,"array,tree,depth-first-search,binary-tree",algorithms
2050,Parallel Courses III,parallel-courses-iii,Hard,67.47646415852756,False,"array,dynamic-programming,graph,topological-sort",algorithms
2051,The Category of Each Member in the Store,the-category-of-each-member-in-the-store,Medium,69.78067357988436,True,database,database
2052,Minimum Cost to Separate Sentence Into Rows,minimum-cost-to-separate-sentence-into-rows,Medium,49.29814710836609,True,"array,dynamic-programming",algorithms
2053,Kth Distinct String in an Array,kth-distinct-string-in-an-array,Easy,72.70488795236348,False,"array,hash-table,string,counting",algorithms
2054,Two Best Non-Overlapping Events,two-best-non-overlapping-events,Medium,46.43279265685904,False,"array,binary-search,dynamic-programming,sorting,heap-priority-queue",algorithms
2055,Plates Between Candles,plates-between-candles,Medium,44.38915452759554,False,"array,string,binary-search,prefix-sum",algorithms
2056,Number of Valid Move Combinations On Chessboard,number-of-valid-move-combinations-on-chessboard,Hard,52.817909670701546,False,"array,string,backtracking,simulation",algorithms
2057,Smallest Index With Equal Value,smallest-index-with-equal-value,Easy,72.64691340158943,False,array,algorithms
2058,Find the Minimum and Maximum Number of Nodes Between Critical Points,find-the-minimum-and-maximum-number-of-nodes-between-critical-points,Medium,58.215295053392225,False,linked-list,algorithms
2059,Minimum Operations to Convert Number,minimum-operations-to-convert-number,Medium,48.92105899419729,False,"array,breadth-first-search",algorithms
2060,Check if an Original String Exists Given Two Encoded Strings,check-if-an-original-string-exists-given-two-encoded-strings,Hard,43.066732517939634,False,"string,dynamic-programming",algorithms
2061,Number of Spaces Cleaning Robot Cleaned,number-of-spaces-cleaning-robot-cleaned,Medium,54.1209154650086,True,"array,matrix,simulation",algorithms
2062,Count Vowel Substrings of a String,count-vowel-substrings-of-a-string,Easy,67.45238675533581,False,"hash-table,string",algorithms
2063,Vowels of All Substrings,vowels-of-all-substrings,Medium,54.06385646763769,False,"math,string,dynamic-programming,combinatorics",algorithms
2064,Minimized Maximum of Products Distributed to Any Store,minimized-maximum-of-products-distributed-to-any-store,Medium,52.18671715143518,False,"array,binary-search",algorithms
2065,Maximum Path Quality of a Graph,maximum-path-quality-of-a-graph,Hard,58.20246299853123,False,"array,backtracking,graph",algorithms
2066,Account Balance,account-balance,Medium,82.03386760843973,True,database,database
2067,Number of Equal Count Substrings,number-of-equal-count-substrings,Medium,47.32665784999055,True,"string,counting,prefix-sum",algorithms
2068,Check Whether Two Strings are Almost Equivalent,check-whether-two-strings-are-almost-equivalent,Easy,63.72083444382526,False,"hash-table,string,counting",algorithms
2069,Walking Robot Simulation II,walking-robot-simulation-ii,Medium,24.723474958461903,False,"design,simulation",algorithms
2070,Most Beautiful Item for Each Query,most-beautiful-item-for-each-query,Medium,49.40129794948356,False,"array,binary-search,sorting",algorithms
2071,Maximum Number of Tasks You Can Assign,maximum-number-of-tasks-you-can-assign,Hard,33.693954069676614,False,"array,binary-search,greedy,queue,sorting,monotonic-queue",algorithms
2072,The Winner University,the-winner-university,Easy,73.31620608248855,True,database,database
2073,Time Needed to Buy Tickets,time-needed-to-buy-tickets,Easy,69.82039791093328,False,"array,queue,simulation",algorithms
2074,Reverse Nodes in Even Length Groups,reverse-nodes-in-even-length-groups,Medium,57.445716817874384,False,linked-list,algorithms
2075,Decode the Slanted Ciphertext,decode-the-slanted-ciphertext,Medium,49.08709416181992,False,"string,simulation",algorithms
2076,Process Restricted Friend Requests,process-restricted-friend-requests,Hard,54.83428123161404,False,"union-find,graph",algorithms
2077,Paths in Maze That Lead to Same Room,paths-in-maze-that-lead-to-same-room,Medium,54.86056815220224,True,graph,algorithms
2078,Two Furthest Houses With Different Colors,two-furthest-houses-with-different-colors,Easy,66.14542120401423,False,"array,greedy",algorithms
2079,Watering Plants,watering-plants,Medium,79.58529003240955,False,"array,simulation",algorithms
2080,Range Frequency Queries,range-frequency-queries,Medium,39.644727585398265,False,"array,hash-table,binary-search,design,segment-tree",algorithms
2081,Sum of k-Mirror Numbers,sum-of-k-mirror-numbers,Hard,42.179982179982176,False,"math,enumeration",algorithms
2082,The Number of Rich Customers,the-number-of-rich-customers,Easy,77.27929006585202,True,database,database
2083,Substrings That Begin and End With the Same Letter,substrings-that-begin-and-end-with-the-same-letter,Medium,68.22287517684188,True,"hash-table,math,string,counting,prefix-sum",algorithms
2084,Drop Type 1 Orders for Customers With Type 0 Orders,drop-type-1-orders-for-customers-with-type-0-orders,Medium,86.70128498503784,True,database,database
2085,Count Common Words With One Occurrence,count-common-words-with-one-occurrence,Easy,70.14864924033452,False,"array,hash-table,string,counting",algorithms
2086,Minimum Number of Food Buckets to Feed the Hamsters,minimum-number-of-food-buckets-to-feed-the-hamsters,Medium,45.12314039254907,False,"string,dynamic-programming,greedy",algorithms
2087,Minimum Cost Homecoming of a Robot in a Grid,minimum-cost-homecoming-of-a-robot-in-a-grid,Medium,50.8566064304154,False,"array,greedy",algorithms
2088,Count Fertile Pyramids in a Land,count-fertile-pyramids-in-a-land,Hard,64.47777700974632,False,"array,dynamic-programming,matrix",algorithms
2089,Find Target Indices After Sorting Array,find-target-indices-after-sorting-array,Easy,76.18937325452431,False,"array,binary-search,sorting",algorithms
2090,K Radius Subarray Averages,k-radius-subarray-averages,Medium,46.44444269966396,False,"array,sliding-window",algorithms
2091,Removing Minimum and Maximum From Array,removing-minimum-and-maximum-from-array,Medium,54.74264754390363,False,"array,greedy",algorithms
2092,Find All People With Secret,find-all-people-with-secret,Hard,45.8534572725287,False,"depth-first-search,breadth-first-search,union-find,graph,sorting",algorithms
2093,Minimum Cost to Reach City With Discounts,minimum-cost-to-reach-city-with-discounts,Medium,55.790746900514065,True,"graph,heap-priority-queue,shortest-path",algorithms
2094,Finding 3-Digit Even Numbers,finding-3-digit-even-numbers,Easy,59.891006006603284,False,"array,hash-table,sorting,enumeration",algorithms
2095,Delete the Middle Node of a Linked List,delete-the-middle-node-of-a-linked-list,Medium,58.903742687310576,False,"linked-list,two-pointers",algorithms
2096,Step-By-Step Directions From a Binary Tree Node to Another,step-by-step-directions-from-a-binary-tree-node-to-another,Medium,48.82939459042582,False,"string,tree,depth-first-search,binary-tree",algorithms
2097,Valid Arrangement of Pairs,valid-arrangement-of-pairs,Hard,42.80405700795663,False,"depth-first-search,graph,eulerian-circuit",algorithms
2098,Subsequence of Size K With the Largest Even Sum,subsequence-of-size-k-with-the-largest-even-sum,Medium,36.76470588235294,True,"array,greedy,sorting",algorithms
2099,Find Subsequence of Length K With the Largest Sum,find-subsequence-of-length-k-with-the-largest-sum,Easy,43.46796119989591,False,"array,hash-table,sorting,heap-priority-queue",algorithms
2100,Find Good Days to Rob the Bank,find-good-days-to-rob-the-bank,Medium,49.538816295157574,False,"array,dynamic-programming,prefix-sum",algorithms
2101,Detonate the Maximum Bombs,detonate-the-maximum-bombs,Medium,48.70876305698797,False,"array,math,depth-first-search,breadth-first-search,graph,geometry",algorithms
